index,meta_score,pu_label,is_calib,pval_unweighted,pval_weighted,weight
207,0.7382606955616076,-1,0,0.00036656891495601173,0.007247247387246978,15.905203158141457
208,0.7680288432116282,-1,0,0.00036656891495601173,0.001729938816221167,3.7756343731950213
209,0.7863948224422449,-1,0,0.00036656891495601173,0.00483788987960582,10.591790466542854
210,0.820842910707655,1,0,0.00036656891495601173,0.006181203268660028,13.55105329447916
211,0.7489662283800993,1,0,0.00036656891495601173,0.0013283432032693972,2.8979761560285477
212,0.7192539843495651,1,0,0.00036656891495601173,0.0009057431048307751,1.9751760382561785
213,0.7013375942843487,1,0,0.00036656891495601173,0.0008964663820434139,1.9549279112746525
214,0.5832379451605758,1,0,0.00036656891495601173,0.0010991036233639897,2.397305992782795
215,0.7254432447695718,1,0,0.00036656891495601173,0.0021712112971777487,4.740818125406256
216,0.7201721282162667,1,0,0.00036656891495601173,0.0018720752995639496,4.086432611133921
217,0.6140180847372683,1,0,0.00036656891495601173,0.0029200110436094005,6.380603063569981
218,0.723435057582353,1,0,0.00036656891495601173,0.0021643374819056973,4.725776663793292
219,0.7499268258066936,1,0,0.00036656891495601173,0.00046623038137124517,1.016272872853044
220,0.5766918213398964,1,0,0.00036656891495601173,0.004781119263301576,10.466903129772305
221,0.8108752150220682,1,0,0.00036656891495601173,0.002900258425177165,6.337315483806998
222,0.6473740932845922,1,0,0.00036656891495601173,0.002477421039578987,5.411084563806159
223,0.5576441520454931,1,0,0.001466275659824047,0.0015482436026428572,0.568570245496982
224,0.6151722486107298,1,0,0.00036656891495601173,0.0026514446711317302,5.792190544292108
228,0.802016596686058,-1,0,0.00036656891495601173,0.0008773824452580418,1.9132749465784096
229,0.7281768759243908,-1,0,0.00036656891495601173,0.001054325681944324,2.2995356619666385
230,0.7544030060706912,-1,0,0.00036656891495601173,0.005720175719218196,12.534527791259078
231,0.7188998108366706,-1,0,0.00036656891495601173,0.0003985128904426194,0.8686057791358709
232,0.7605110491437477,-1,0,0.00036656891495601173,0.0009049166336313764,1.9733720999781517
233,0.8006827566894543,-1,0,0.00036656891495601173,0.004806651981641607,10.523069740455488
234,0.7636770586704429,1,0,0.00036656891495601173,0.00034530890496028185,0.7526013693806974
235,0.6984887274954337,1,0,0.00036656891495601173,0.0005391095924907843,1.1752181475403596
236,0.6010539162665285,1,0,0.00036656891495601173,0.0004831372353770978,1.053143662582296
237,0.7486533655019953,1,0,0.00036656891495601173,0.0015341023670279019,3.3475597553143506
238,0.598957170814181,1,0,0.00036656891495601173,0.0021236287628018146,4.63670103202211
239,0.735372520849812,1,0,0.00036656891495601173,0.003834407888004815,8.386369758569723
240,0.6508245173361655,1,0,0.00036656891495601173,0.0005333905455982796,1.1627444043765203
