cutoff_pct,train_ef_mean,train_ef_std,test_ef_mean,test_ef_std,full_ef_mean,full_ef_std,train_hits_mean,test_hits_mean,full_hits_mean
0.5,29.358649536190445,1.9651907666737458,17.563719227620442,9.65606430802235,26.99884553220965,0.6011332001865379,42.8,6.4,49.2
1.0,22.22545220361394,1.8641805124250004,19.76847907139244,7.666354982945178,21.730778111290697,0.7362348039516736,64.8,14.4,79.2
5.0,10.997615596802095,1.1331467207972472,10.603480192521289,2.164702853185327,10.918032786885245,1.282349623154101,161.0,38.8,199.8
10.0,7.152414792650428,1.0377033483767304,7.29211403184006,1.6824109209020546,7.1803278688524586,1.1451640749071732,209.4,53.4,262.8
20.0,4.143146009631119,0.6035106015372051,4.150870048130322,0.8244170437064203,4.144808743169399,0.6459596563959563,242.6,60.8,303.4
30.0,3.014727196222357,0.2995357076048042,3.0138220412193015,0.39686795582081774,3.014571948998179,0.3172616292959991,264.8,66.2,331.0
