fold,modality,test_ef_0.5,test_hits_0.5,test_ef_1,test_hits_1,test_ef_5,test_hits_5,test_ef_10,test_hits_10,test_ef_20,test_hits_20,test_ef_30,test_hits_30,test_auroc,test_auprc,test_bedroc
1,UniMol_sim,10.856490293110012,4,17.64179672630377,13,11.621621621621621,43,6.081081081081081,45,3.175675675675676,47,2.5225225225225225,56,0.7577822253382666,0.054856331931198016,0.4451530116719227
2,GraphDTA_Kd,0.0,0,0.0,0,0.273972602739726,1,0.684931506849315,5,0.547945205479452,8,0.684931506849315,15,0.4968840854689466,0.004768230354941197,0.02434089256816927
2,GraphDTA_Ki,0.0,0,0.0,0,0.0,0,0.136986301369863,1,0.0684931506849315,1,0.136986301369863,3,0.09280587765569676,0.0026928594205760646,0.00238654865524592
2,GraphDTA_IC50,19.259116341886937,7,13.756511672776384,10,6.301369863013699,23,3.835616438356164,28,2.4657534246575343,36,1.7808219178082192,39,0.6301094673784895,0.02762080923255264,0.2696289089458528
2,MLTLE_pKd,5.5026046691105535,2,2.7513023345552767,2,1.643835616438356,6,2.0547945205479454,15,1.7808219178082192,26,1.5981735159817352,35,0.6532495020040535,0.009007259158487168,0.10074540965478522
2,Vina,2.7513023345552767,1,1.3756511672776384,1,0.821917808219178,3,1.2328767123287672,9,1.917808219178082,28,1.82648401826484,40,0.7006501224833462,0.009154285238542337,0.0733225846354233
2,Boltz_affinity,0.0,0,2.7513023345552767,2,6.027397260273973,22,5.47945205479452,40,3.9726027397260273,58,3.0136986301369864,66,0.8675296987112454,0.024190673533181106,0.2606488637705414
2,Boltz_confidence,2.7513023345552767,1,9.629558170943469,7,11.506849315068493,42,9.863013698630137,72,5.0,73,3.3333333333333335,73,0.9559537913833908,0.05707378073294499,0.48931715006928433
2,TankBind,0.0,0,0.0,0,0.273972602739726,1,0.136986301369863,1,0.136986301369863,2,0.136986301369863,3,0.30334253527491406,0.0033784960981028786,0.010093595885452097
2,DrugBAN,5.5026046691105535,2,6.878255836388192,5,2.191780821917808,8,1.7808219178082192,13,1.4383561643835616,21,1.461187214611872,32,0.5781947779705711,0.009080648984808978,0.1082808171891586
2,MolTrans,0.0,0,0.0,0,0.0,0,0.0,0,0.4794520547945205,7,0.365296803652968,8,0.2372517382786286,0.003111082692331633,0.0066487800391643575
2,UniMol_sim,24.76172101099749,9,19.259116341886937,14,14.520547945205479,53,7.260273972602739,53,3.9726027397260273,58,2.7853881278538815,61,0.8376233885739501,0.09215179898328543,0.5698097525607712
3,GraphDTA_Kd,0.0,0,0.0,0,0.821917808219178,3,1.2328767123287672,9,0.958904109589041,14,1.187214611872146,26,0.5194148414861763,0.005548779050525006,0.05042437642382967
3,GraphDTA_Ki,0.0,0,0.0,0,0.0,0,0.0,0,0.136986301369863,2,0.182648401826484,4,0.11722819752986284,0.0027277680516690065,0.0011607106277180489
3,GraphDTA_IC50,19.259116341886937,7,12.380860505498745,9,7.397260273972603,27,4.2465753424657535,31,2.4657534246575343,36,1.7808219178082192,39,0.6274618573245235,0.03195147504613659,0.30170803179022665
3,MLTLE_pKd,13.756511672776384,5,9.629558170943469,7,2.4657534246575343,9,2.328767123287671,17,1.7808219178082192,26,1.5981735159817352,35,0.6320053763285122,0.015827214327874532,0.1498859678366735
3,Vina,0.0,0,1.3756511672776384,1,1.36986301369863,5,1.2328767123287672,9,1.4383561643835616,21,1.36986301369863,30,0.6538486420618529,0.007346819097212427,0.06494136177025894
3,Boltz_affinity,5.5026046691105535,2,6.878255836388192,5,6.027397260273973,22,5.205479452054795,38,4.109589041095891,60,2.7853881278538815,61,0.8150767005487368,0.026380412023596176,0.2834201553555286
3,Boltz_confidence,13.756511672776384,5,9.629558170943469,7,10.95890410958904,40,9.452054794520548,69,5.0,73,3.3333333333333335,73,0.9542133402082362,0.05581006228785994,0.4694443746573841
3,TankBind,2.7513023345552767,1,1.3756511672776384,1,1.095890410958904,4,0.547945205479452,4,0.3424657534246575,5,0.228310502283105,5,0.3314074915198267,0.004699288629876354,0.04500689372544655
3,DrugBAN,2.7513023345552767,1,4.126953501832915,3,2.4657534246575343,9,2.191780821917808,16,1.8493150684931507,27,1.5068493150684932,33,0.5712503536422985,0.009781719529682957,0.1266738887428568
3,MolTrans,0.0,0,0.0,0,0.547945205479452,2,0.273972602739726,2,0.547945205479452,8,0.776255707762557,17,0.31691660607675753,0.003617555508739309,0.02108868236518188
3,UniMol_sim,11.005209338221107,4,9.629558170943469,7,13.424657534246576,49,6.712328767123288,49,3.5616438356164384,52,2.5114155251141552,55,0.7773125309587883,0.0642609494697651,0.48873768103107645
4,GraphDTA_Kd,5.5026046691105535,2,2.7513023345552767,2,1.095890410958904,4,1.095890410958904,8,1.1643835616438356,17,1.095890410958904,24,0.577752544052002,0.013708194091337396,0.06238071338117729
4,GraphDTA_Ki,0.0,0,0.0,0,0.547945205479452,2,0.410958904109589,3,0.273972602739726,4,0.273972602739726,6,0.14516183540594274,0.00290544805564389,0.0204592340030815
4,GraphDTA_IC50,24.76172101099749,9,20.634767509164575,15,7.397260273972603,27,4.2465753424657535,31,2.4657534246575343,36,2.0547945205479454,45,0.6924340342451271,0.06221166242558144,0.33020574087886945
4,MLTLE_pKd,5.5026046691105535,2,8.25390700366583,6,3.0136986301369864,11,2.4657534246575343,18,1.643835616438356,24,1.552511415525114,34,0.6517914818795134,0.014948589241441611,0.13925434134380968
4,Vina,2.7513023345552767,1,2.7513023345552767,2,1.917808219178082,7,2.0547945205479454,15,1.643835616438356,24,1.735159817351598,38,0.707097275047289,0.009710597203317349,0.10327544276236049
4,Boltz_affinity,0.0,0,4.126953501832915,3,8.219178082191782,30,6.027397260273973,44,4.041095890410959,59,2.8767123287671232,63,0.8737113178087985,0.030569805329858996,0.32642776338223817
4,Boltz_confidence,8.25390700366583,3,12.380860505498745,9,10.136986301369863,37,9.58904109589041,70,5.0,73,3.3333333333333335,73,0.9508685841079669,0.05608296343998131,0.4469594339186958
4,TankBind,2.7513023345552767,1,1.3756511672776384,1,0.273972602739726,1,0.136986301369863,1,0.273972602739726,4,0.319634703196347,7,0.3422649135664427,0.008108132703867897,0.01712749849630632
4,DrugBAN,5.5026046691105535,2,4.126953501832915,3,1.643835616438356,6,1.7808219178082192,13,1.9863013698630136,29,1.7808219178082192,39,0.6208042091399516,0.009224182742413581,0.10073739402963089
4,MolTrans,0.0,0,0.0,0,0.273972602739726,1,0.136986301369863,1,0.410958904109589,6,0.547945205479452,12,0.2744317342425199,0.00331862105564613,0.012779116228355307
4,UniMol_sim,22.010418676442214,8,17.8834651746093,13,11.232876712328768,41,6.164383561643835,45,3.219178082191781,47,2.2374429223744294,49,0.7067375978973611,0.07062118481175274,0.4592403775681425
5,GraphDTA_Kd,2.7513023345552767,1,1.3756511672776384,1,0.821917808219178,3,0.821917808219178,6,1.0273972602739727,15,1.0502283105022832,23,0.5182363556835266,0.01899720021942379,0.04671466787931718
5,GraphDTA_Ki,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.136986301369863,3,0.11266247027232146,0.0027190145432286514,0.00031674222721219156
5,GraphDTA_IC50,30.264325680108044,11,17.8834651746093,13,6.575342465753424,24,3.9726027397260273,29,2.5342465753424657,37,1.9634703196347032,43,0.6657464725085961,0.06038779699115928,0.2952085809133542
5,MLTLE_pKd,2.7513023345552767,1,2.7513023345552767,2,2.191780821917808,8,2.4657534246575343,18,1.8493150684931507,27,1.6894977168949772,37,0.6358063672028511,0.010212131886138124,0.12090402261817562
5,Vina,2.7513023345552767,1,2.7513023345552767,2,2.191780821917808,8,1.7808219178082192,13,1.7123287671232876,25,1.82648401826484,40,0.6853423595400381,0.009042143044812165,0.10275621675212285
5,Boltz_affinity,0.0,0,5.5026046691105535,4,7.123287671232877,26,6.027397260273973,44,4.109589041095891,60,2.9680365296803655,65,0.8642370837280126,0.028406831983510315,0.3047530101221605
5,Boltz_confidence,16.50781400733166,6,15.132162840054022,11,12.054794520547945,44,9.726027397260275,71,5.0,73,3.3333333333333335,73,0.9583923541810899,0.0652612657997297,0.51452295148715
5,TankBind,0.0,0,0.0,0,0.273972602739726,1,0.136986301369863,1,0.2054794520547945,3,0.182648401826484,4,0.288085947872401,0.0033214675060986363,0.012128837460824883
5,DrugBAN,2.7513023345552767,1,1.3756511672776384,1,1.36986301369863,5,1.7808219178082192,13,1.5753424657534247,23,1.4155251141552512,31,0.5950469801120262,0.014063262689212081,0.08708139141949241
5,MolTrans,0.0,0,0.0,0,0.547945205479452,2,0.547945205479452,4,0.4794520547945205,7,0.502283105022831,11,0.28008614871225923,0.0034389863190159766,0.0269523399119811
5,UniMol_sim,22.010418676442214,8,23.386069843719852,17,13.150684931506849,48,6.986301369863014,51,3.6986301369863015,54,2.6940639269406392,59,0.800262347064793,0.07168728008303958,0.5141927353258169
