fold,method,train_auroc,train_auprc,train_bedroc,test_auroc,test_auprc,test_bedroc,full_auroc,full_auprc,full_bedroc
1,fair_bedroc,0.9336041088044689,0.3411237302984588,0.6199777430757134,0.9311711965737062,0.08037707698234825,0.4980931224412391,0.9367868034399407,0.4111589663043484,0.6412054958183317
2,fair_bedroc,0.9383803509540162,0.3702227894533985,0.6254805923019972,0.9127099766233991,0.05642210065244839,0.4725280988116341,0.9368400953039445,0.4109519107159404,0.6394947939721343
3,fair_bedroc,0.9385922106496273,0.31950462569003724,0.6046328693835966,0.9464066562963778,0.10997325917658692,0.5821766909380509,0.9438732448098444,0.41912921979648055,0.648574797179928
4,fair_bedroc,0.9633678214201149,0.35415616107111203,0.6538691996774529,0.9523999880268547,0.09370720457649934,0.533636238255007,0.9650320813088324,0.4390802145818474,0.6781328827926533
5,fair_bedroc,0.9618288452229304,0.3254224622010017,0.6323841443791196,0.9633090684023864,0.13663377816367386,0.6219621793833608,0.9660153260321512,0.4406867817119803,0.6815096598967411
