fold,method,train_auroc,train_auprc,train_bedroc,test_auroc,test_auprc,test_bedroc,full_auroc,full_auprc,full_bedroc
1,fair_bedroc,0.9685222288910857,0.3620797237261891,0.6679710175035799,0.959568055296238,0.09528246002852532,0.5426493706960476,0.9706554545304378,0.4434371809574693,0.6923148248817957
2,fair_bedroc,0.9703093420351384,0.38956158411216096,0.674925932119788,0.9549317289318506,0.06430836027808001,0.5180054168001755,0.9711339014128048,0.4386061995913676,0.692016919320752
3,fair_bedroc,0.967273908195598,0.3371776781922194,0.6492968553160342,0.9663554614440578,0.11272276443388274,0.610866252755959,0.9710176818865085,0.4395801548877694,0.6930148513822734
4,fair_bedroc,0.9689827142525862,0.36081840534876153,0.6634366799836311,0.9583662836225717,0.08728489627687805,0.5487546012557277,0.9707657745883941,0.4392357858904025,0.6898272704405035
5,fair_bedroc,0.9665523145610655,0.3220730200735029,0.6415574473086413,0.9663013891745386,0.13486324472268524,0.6249097131068545,0.9704259652120151,0.4363569932278652,0.6899231755662111
