cutoff_pct,train_ef_mean,train_ef_std,test_ef_mean,test_ef_std,full_ef_mean,full_ef_std,train_hits_mean,test_hits_mean,full_hits_mean
0.5,26.0669463505988,2.437136166888228,24.15940887829755,10.399385929265453,25.68182867697991,0.715491620858845,38.0,8.8,46.8
1.0,22.020278292316902,2.3473670128319837,22.51606342981994,8.553632151625422,22.11490802739937,0.7154916208588448,64.2,16.4,80.6
5.0,12.185936696432746,0.48113265059541294,12.13476490188819,1.0975202265698738,12.174863387978142,0.25455332675086584,178.4,44.4,222.8
10.0,9.316891860302025,0.13895638502347019,9.179192891521659,0.44517680661928144,9.289617486338798,0.11429781783252313,272.8,67.2,340.0
20.0,4.9590209920987425,0.02587246562047568,4.972602739726027,0.06126213636985711,4.961748633879781,0.017812028429515233,290.4,72.8,363.2
30.0,3.32422428974395,0.005092138115559025,3.3242009132420094,0.020420712123285827,3.324225865209472,0.0,292.0,73.0,365.0
