fold,method,train_auroc,train_auprc,train_bedroc,test_auroc,test_auprc,test_bedroc,full_auroc,full_auprc,full_bedroc
1,fair_bedroc,0.9729416831864269,0.42733270732126244,0.6991341863355124,0.9639683481038993,0.09941589025923478,0.5554313412001146,0.9761513378299908,0.5178785780527959,0.7343572985598125
2,fair_bedroc,0.9749288566968628,0.45620749075584865,0.7086697446429201,0.952866192634032,0.07614824320800306,0.5149737371945649,0.9754530158871964,0.5167573347884998,0.7319182931232969
3,fair_bedroc,0.972997109307709,0.4032498937230292,0.6870693628376983,0.9693086694161691,0.12966228675207125,0.6139843240239817,0.9772630941568272,0.5218990460432344,0.7387245176135688
4,fair_bedroc,0.9348946007460308,0.3703743700335636,0.5981897449109104,0.916266623359782,0.06412409023144322,0.4427928349881887,0.9356970563273328,0.42217655295524203,0.6198704506477505
5,fair_bedroc,0.9683890002799233,0.3804855643930235,0.6664408093870912,0.9676167922445126,0.15516864804837718,0.6341594957753965,0.9732031982847188,0.5119598933487794,0.7263450072068597
