fold,modality,test_ef_0.5,test_hits_0.5,test_ef_1,test_hits_1,test_ef_5,test_hits_5,test_ef_10,test_hits_10,test_ef_20,test_hits_20,test_ef_30,test_hits_30,test_auroc,test_auprc,test_bedroc
2,GraphDTA_Kd,0.0,0,0.0,0,1.097433918579973,4,0.9594101275888243,7,1.0959867529730543,16,1.0504745539514044,23,0.5332545972156744,0.007012858475189678,0.046933280243691006
2,GraphDTA_Ki,0.0,0,0.0,0,0.0,0,0.13705858965554632,1,0.27399668824326356,4,0.2283640334676966,5,0.12620058440055312,0.0034769074239160576,0.007423742552846384
2,GraphDTA_IC50,8.348336594911938,3,11.03261001333495,8,7.407678950414818,27,4.248816279321936,31,2.8084660544934517,41,1.9639306878221907,43,0.642853333882749,0.03496383636956942,0.31095490328904857
2,MLTLE_pKd,8.348336594911938,3,4.137228755000606,3,1.3717923982249662,5,2.7411717931109263,20,1.8494776456420292,27,1.552875427580337,34,0.6164898638863,0.01289402412102433,0.11395716850907862
2,Vina,5.5655577299412915,2,2.7581525033337373,2,2.7435847964499325,10,2.055878844833195,15,1.9179768177028451,28,1.7812394610480335,39,0.7332590814173471,0.013485557882031415,0.1155721087396352
2,Boltz_affinity,2.7827788649706457,1,5.516305006667475,4,9.32818830792977,34,6.989988072432863,51,4.383947011892217,64,3.0600780484671346,67,0.8853959247090418,0.048147136745583935,0.3864474811636243
2,Boltz_confidence,0.0,0,11.03261001333495,8,12.62049006366969,46,10.005277044854882,73,5.000439560439561,73,3.3341148886283705,73,0.9633458931378382,0.08065969317794536,0.5358723090620152
2,TankBind,0.0,0,0.0,0,0.27435847964499327,1,0.13705858965554632,1,0.2054975161824477,3,0.2283640334676966,5,0.2597443520267985,0.004068739732380758,0.012554699001938745
2,DrugBAN,2.7827788649706457,1,1.3790762516668686,1,1.6461508778699594,6,1.2335273068999169,9,1.4384826132771338,21,1.3701842008061795,30,0.5711133787974825,0.00901821910773767,0.08327138406402457
2,MolTrans,0.0,0,1.3790762516668686,1,0.5487169592899865,2,0.27411717931109264,2,0.5479933764865271,8,0.7764377137901685,17,0.35357869592143676,0.004865101615689944,0.024312411197101466
2,UniMol_sim,13.91389432485323,5,16.548915020002426,12,10.699980706154737,39,6.030577944844038,44,3.424958603040795,50,2.557677174838202,56,0.763179614092028,0.06597936721250897,0.43191073037120653
3,GraphDTA_Kd,0.0,0,0.0,0,1.3717923982249662,5,1.2335273068999169,9,1.232985097094686,18,1.5985482342738762,35,0.6289983626604161,0.00903629747679816,0.06296369319078401
3,GraphDTA_Ki,0.0,0,0.0,0,0.5487169592899865,2,0.27411717931109264,2,0.27399668824326356,4,0.2740368401612359,6,0.16241475472022823,0.0036723666342502945,0.018665164130986494
3,GraphDTA_IC50,22.262230919765166,8,17.927991271669292,13,8.505112868994791,31,5.20822640691076,38,2.8084660544934517,41,2.2836403346769663,50,0.7426801467424698,0.059820181765252355,0.36812979523300365
3,MLTLE_pKd,5.5655577299412915,2,4.137228755000606,3,3.292301755739919,12,3.152347562077565,23,2.3289718500677403,34,2.0552763012092696,45,0.7259043847008734,0.0234811429195662,0.17082744916066156
3,Vina,0.0,0,0.0,0,2.194867837159946,8,2.4670546137998337,18,2.2604726780069244,33,2.00960349451573,44,0.7569035496698052,0.013668969943488585,0.11486327008739632
3,Boltz_affinity,13.91389432485323,5,13.790762516668687,10,10.699980706154737,39,8.086456789677232,59,4.520945356013849,66,3.105750855160674,68,0.9190092580585345,0.07196818558359508,0.4611320087075849
3,Boltz_confidence,13.91389432485323,5,13.790762516668687,10,11.248697665444723,41,10.005277044854882,73,5.000439560439561,73,3.3341148886283705,73,0.9595815876255425,0.07636217770005242,0.5037847851768447
3,TankBind,2.7827788649706457,1,1.3790762516668686,1,0.5487169592899865,2,0.27411717931109264,2,0.2054975161824477,3,0.13701842008061796,3,0.23432680619401564,0.0046845415618600025,0.024433622760614854
3,DrugBAN,5.5655577299412915,2,5.516305006667475,4,1.9205093575149528,7,1.6447030758665557,12,1.6439801294595815,24,1.5072026208867977,33,0.6054932682437321,0.012100595785456844,0.10903612305537205
3,MolTrans,0.0,0,0.0,0,0.27435847964499327,1,0.41117576896663893,3,0.4794942044257113,7,0.4567280669353932,10,0.26233731134539384,0.0041173575985445875,0.019163771951010235
3,UniMol_sim,22.262230919765166,8,12.41168626500182,9,13.992282461894655,51,7.538222431055048,55,3.8359536354056902,56,2.557677174838202,56,0.7935043308904534,0.08628884384464633,0.5237329577454838
4,GraphDTA_Kd,5.5655577299412915,2,2.7581525033337373,2,1.097433918579973,4,1.0964687172443706,8,1.232985097094686,18,1.2331657807255616,27,0.5518234339531631,0.022279579084903283,0.07074007177092073
4,GraphDTA_Ki,0.0,0,0.0,0,0.0,0,0.0,0,0.06849917206081589,1,0.04567280669353932,1,0.06228677318059576,0.0033262557282802705,0.0005251114951408581
4,GraphDTA_IC50,13.91389432485323,5,12.41168626500182,9,6.584603511479838,24,3.5635233310442045,26,2.1234743338852926,31,1.7812394610480335,39,0.631575566675837,0.045930112602771876,0.26838409128212093
4,MLTLE_pKd,8.348336594911938,3,5.516305006667475,4,2.469226316804939,9,1.9188202551776485,14,1.7124793015203974,25,1.5985482342738762,35,0.6736246529288503,0.01908897919135502,0.1328819354273011
4,Vina,2.7827788649706457,1,1.3790762516668686,1,1.6461508778699594,6,1.7817616655221022,13,1.986475989763661,29,1.7355666543544943,38,0.7223467160494426,0.01170269595553037,0.09187627145951083
4,Boltz_affinity,5.5655577299412915,2,6.895381258334344,5,9.876905267219756,36,7.264105251743955,53,4.383947011892217,64,2.9230596283865165,64,0.8898607352394019,0.05112331964471055,0.4052001016866175
4,Boltz_confidence,13.91389432485323,5,16.548915020002426,12,13.443565502604669,49,10.005277044854882,73,5.000439560439561,73,3.3341148886283705,73,0.9653365150966102,0.0996882694441594,0.5608363144646477
4,TankBind,2.7827788649706457,1,1.3790762516668686,1,0.5487169592899865,2,0.27411717931109264,2,0.34249586030407947,5,0.31970964685477526,7,0.2704543223462313,0.008597415931784438,0.022005966356846034
4,DrugBAN,8.348336594911938,3,6.895381258334344,5,1.9205093575149528,7,2.192937434488741,16,2.0549751618244767,30,2.00960349451573,44,0.6465388628791726,0.016823479803127955,0.13172672330838148
4,MolTrans,0.0,0,0.0,0,0.27435847964499327,1,0.27411717931109264,2,0.5479933764865271,8,0.6394192937095505,14,0.2978606722181891,0.004318686873173714,0.015598711774529496
4,UniMol_sim,11.131115459882583,4,15.169838768335556,11,12.071773104379703,44,6.30469512415513,46,3.356459430979979,49,2.466331561451123,54,0.7524714616921924,0.06519266196850355,0.44911485731958606
5,GraphDTA_Kd,0.0,0,0.0,0,0.5487169592899865,2,0.8223515379332779,6,1.0274875809122384,15,1.3701842008061795,30,0.5705461878832023,0.007608809498212267,0.03975607594521654
5,GraphDTA_Ki,0.0,0,0.0,0,0.5487169592899865,2,0.41117576896663893,3,0.4109950323648954,6,0.31970964685477526,7,0.1879153188812765,0.003926637405765969,0.02854876096950461
5,GraphDTA_IC50,27.82778864970646,10,24.82337253000364,18,8.230754389349798,30,4.797050637944121,35,2.8084660544934517,41,2.146621914596348,47,0.7130044272401921,0.08756425481430855,0.3875185183499839
5,MLTLE_pKd,2.7827788649706457,1,6.895381258334344,5,2.7435847964499325,10,2.60411320345538,19,2.0549751618244767,30,1.9182578811286515,42,0.6766290680495785,0.014867636480256949,0.13892275377535848
5,Vina,8.348336594911938,3,4.137228755000606,3,3.017943276094926,11,2.3299960241442874,17,2.1234743338852926,31,2.100949107902809,46,0.7550165491280653,0.019837678468005864,0.151702823334198
5,Boltz_affinity,13.91389432485323,5,15.169838768335556,11,10.15126374686475,37,7.264105251743955,53,4.315447839831402,63,3.105750855160674,68,0.9066086225138434,0.07706217333726317,0.4293242108318271
5,Boltz_confidence,8.348336594911938,3,11.03261001333495,8,11.523056145089717,42,10.005277044854882,73,5.000439560439561,73,3.3341148886283705,73,0.9591780094749969,0.0739605986962801,0.4991848332642008
5,TankBind,0.0,0,0.0,0,0.27435847964499327,1,0.13705858965554632,1,0.06849917206081589,1,0.09134561338707864,2,0.23255009277449676,0.003915612630709993,0.011178699184167485
5,DrugBAN,5.5655577299412915,2,5.516305006667475,4,2.7435847964499325,10,2.7411717931109263,20,2.2604726780069244,33,1.7812394610480335,39,0.6571240027196077,0.02122783508899958,0.1494076327421129
5,MolTrans,0.0,0,0.0,0,0.27435847964499327,1,0.13705858965554632,1,0.4109950323648954,6,0.4567280669353932,10,0.24406237160942845,0.003960778175675291,0.010402347128757424
5,UniMol_sim,19.47945205479452,7,16.548915020002426,12,13.717923982249662,50,6.989988072432863,51,3.6989552912840584,54,2.6490227882252806,58,0.8119059190250133,0.09367588427139968,0.5163656920004086
