fold,method,train_auroc,train_auprc,train_bedroc,test_auroc,test_auprc,test_bedroc,full_auroc,full_auprc,full_bedroc
1,fair,0.9655820446735396,0.3541905922778436,0.6491320410724976,0.9577152579055863,0.08121626046039368,0.5242544165084225,0.9679147581886586,0.42637760335880137,0.6720304497392019
2,fair,0.9382293367765218,0.3477553058567262,0.5988547766780281,0.9053532512400413,0.049300925732243005,0.44325895392104625,0.9352202979467491,0.38021075468761917,0.6100535372141845
3,fair,0.9641292456548604,0.3286200905175706,0.6322483047758348,0.9649631005039343,0.11322333653478518,0.5989722921333509,0.968203438839425,0.42994585714664496,0.6758232171149299
4,fair,0.9431842145711088,0.3186542097603598,0.5921841132055411,0.9172713587878543,0.06760304131025931,0.46347102588930517,0.9416349865216814,0.37741731161359277,0.6093540364140444
5,fair,0.9605097925852039,0.3058202278470459,0.6110059684194329,0.9625182614606659,0.1313557545101708,0.6037826588289184,0.9647927595431767,0.414682483894328,0.6591606748000465
