fold,modality,test_ef_0.5,test_hits_0.5,test_ef_1,test_hits_1,test_ef_5,test_hits_5,test_ef_10,test_hits_10,test_ef_20,test_hits_20,test_ef_30,test_hits_30,test_auroc,test_auprc,test_bedroc
2,Vina,0.0,0,2.7498287671232875,2,1.0971885355105386,4,1.7818205095378312,13,1.5757349521977109,23,1.4613995523843921,32,0.7025192420079899,0.007974774422428579,0.0871339884053821
2,Boltz_affinity,0.0,0,0.0,0,4.11445700816452,15,4.111893483548841,30,3.4940209809601415,51,2.877130368756772,63,0.8117222432642262,0.015040989626697776,0.1753659229688369
2,Boltz_confidence,2.7498287671232875,1,13.749143835616438,10,12.617668158371195,46,10.005607476635515,73,5.001245717844908,73,3.333817728876894,73,0.961544262188319,0.05784583013731574,0.526777974537452
2,TankBind,0.0,0,0.0,0,0.27429713387763466,1,0.13706311611829472,1,0.3425510765647197,5,0.22834368006006125,5,0.3485249936159894,0.0032679420523400535,0.01476942099064656
2,DrugBAN,2.7498287671232875,1,1.3749143835616437,1,1.6457828032658082,6,1.2335680450646525,9,1.301694090945935,19,1.3243933443483553,29,0.532767113004701,0.005711850407679197,0.07417551630103275
2,MolTrans,0.0,0,1.3749143835616437,1,0.5485942677552693,2,0.27412623223658944,2,0.6851021531294395,10,0.7763685122042082,17,0.3504774725830307,0.0034778391062337925,0.02583713021442399
2,UniMol_sim,21.9986301369863,8,20.62371575342466,15,11.79477675673829,43,6.030777109204967,44,3.5625311962730852,52,2.557449216672686,56,0.763884152057708,0.06302577522749922,0.46737561736657096
3,GraphDTA_Kd,0.0,0,0.0,0,0.5485942677552693,2,1.0965049289463578,8,0.9591430143812153,14,0.913374720240245,20,0.5697442453928009,0.0052040138434059375,0.03866773047766052
3,GraphDTA_Ki,0.0,0,0.0,0,0.27429713387763466,1,0.27412623223658944,2,0.20553064593883183,3,0.18267494404804901,4,0.13692031897773566,0.002484046032828032,0.009978674077739906
3,GraphDTA_IC50,27.498287671232877,10,20.62371575342466,15,7.406022614696137,27,4.93427218025861,36,2.671898397204814,39,2.009424384528539,44,0.704418592295656,0.044466731042467296,0.33795750482013215
3,MLTLE_pKd,2.7498287671232875,1,4.124743150684932,3,3.2915656065316163,12,3.0153885546024837,22,2.1238166747012626,31,2.009424384528539,44,0.7093179991396582,0.01300415009311179,0.15951787474767043
