fold,method,train_auroc,train_auprc,train_bedroc,test_auroc,test_auprc,test_bedroc,full_auroc,full_auprc,full_bedroc
1,fair_bedroc,0.9647827393958771,0.35793372361368275,0.6704001173919478,0.9597401279916137,0.08760454642466088,0.5610156338558574,0.9672413198742679,0.4348485749590686,0.6932481917158596
2,fair_bedroc,0.9673436465647985,0.38670899949426124,0.6783672544067991,0.9458687310300623,0.06170895256744291,0.5282299887822587,0.9664611523219255,0.43395553118952407,0.6919617481297307
3,fair_bedroc,0.9580710900330299,0.32735912854276117,0.6409864950829011,0.9622477887329496,0.11046343975424147,0.6169797312872959,0.9623313655909373,0.42767443787501996,0.6818109095872115
4,fair_bedroc,0.950676900523397,0.337974625589302,0.6464387476613304,0.9331624075175367,0.08741719079064168,0.5232296256538513,0.9504749428846315,0.4169868461568514,0.6641085053868184
5,fair_bedroc,0.963063039270145,0.3205510243892783,0.6470622057356883,0.9648245296826505,0.13623223336301268,0.6400679496107758,0.9668697783530228,0.4352663173615894,0.6923663286060406
