fold,method,train_auroc,train_auprc,train_bedroc,test_auroc,test_auprc,test_bedroc,full_auroc,full_auprc,full_bedroc
1,fair_bedroc,0.8516405894490734,0.17477524785804274,0.3881361081403097,0.851567590429849,0.06346647191596982,0.30935961177169347,0.8546138955290683,0.2176005780242132,0.4008190316845488
2,fair_bedroc,0.865713941516461,0.1955669873696053,0.3915710102214979,0.8269059750823395,0.03271313382283209,0.31709518371316825,0.860886800214898,0.21920488904905627,0.40550169367166944
3,fair_bedroc,0.8496712509325369,0.1596851974642294,0.37453190359467314,0.8755314290238699,0.07257244459194256,0.36576633788334045,0.8578794479041547,0.21851498877841735,0.40299813986424515
4,fair_bedroc,0.8644528020827249,0.1895128330762615,0.3966773865044174,0.8286980845864099,0.036415918258860945,0.2960225165145893,0.8602368754527842,0.21886240599687376,0.40467970525690966
5,fair_bedroc,0.8499916062508139,0.16646546091196449,0.3716358003574601,0.8731551458937422,0.059580275982222375,0.37019453813166464,0.8576533016177915,0.21799344863743156,0.4016408005343108
