fold,method,train_auroc,train_auprc,train_bedroc,test_auroc,test_auprc,test_bedroc,full_auroc,full_auprc,full_bedroc
1,fair_bedroc,0.9269930794028307,0.3845946392536636,0.5314718243607216,0.9202467926189412,0.06595074103308134,0.2515368859147596,0.9297699461954574,0.4445188851459996,0.6025263028853423
2,fair_bedroc,0.8917806279905999,0.34804977039200213,0.5187224149699959,0.8905896114223235,0.09543637931135314,0.2876509543872858,0.8951062014605886,0.42585656194376664,0.6032098781926423
3,fair_bedroc,0.9384101636917401,0.4015638206982401,0.5380602782363924,0.9308851093740016,0.05975256434701798,0.22298174561045822,0.9411681863813991,0.45328742238826,0.5986201155844221
4,fair_bedroc,0.9308373882127385,0.3860325102694301,0.5381604179618029,0.9220341931315542,0.06763231904825467,0.2357583002458862,0.9333287033821793,0.44758195123314615,0.6033053187467035
5,fair_bedroc,0.8368915152912436,0.3755839278936775,0.5653441959463554,0.818837106931635,0.036795729264778886,0.15670373847668992,0.8371017039646971,0.40053446161228423,0.601110277897124
