fold,method,column,modality,weight,weight_pct
1,fair,graphdta_kd,GraphDTA_Kd,0.024920971105969972,2.492097110596997
1,fair,graphdta_ki,GraphDTA_Ki,0.025014090425887713,2.5014090425887714
1,fair,graphdta_ic50,GraphDTA_IC50,0.20228913682657956,20.228913682657957
1,fair,mltle_pKd,MLTLE_pKd,0.025778087404761136,2.5778087404761134
1,fair,vina_score,Vina,0.1946930143354527,19.46930143354527
1,fair,boltz_affinity,Boltz_affinity,0.17207222824795987,17.207222824795988
1,fair,tankbind_affinity,TankBind,0.19028788255424153,19.028788255424153
1,fair,drugban_affinity,DrugBAN,0.13913612878394635,13.913612878394636
1,fair,moltrans_affinity,MolTrans,0.025808460315201173,2.5808460315201174
2,fair,graphdta_kd,GraphDTA_Kd,0.025086744852910743,2.5086744852910745
2,fair,graphdta_ki,GraphDTA_Ki,0.02563069586330857,2.563069586330857
2,fair,graphdta_ic50,GraphDTA_IC50,0.1937120464376924,19.37120464376924
2,fair,mltle_pKd,MLTLE_pKd,0.0795925366004195,7.9592536600419495
2,fair,vina_score,Vina,0.14852386101171203,14.852386101171202
2,fair,boltz_affinity,Boltz_affinity,0.16237189078253808,16.23718907825381
2,fair,tankbind_affinity,TankBind,0.19451333379665445,19.451333379665446
2,fair,drugban_affinity,DrugBAN,0.14466788000191133,14.466788000191134
2,fair,moltrans_affinity,MolTrans,0.025901010652852916,2.5901010652852916
3,fair,graphdta_kd,GraphDTA_Kd,0.02670866071565767,2.6708660715657673
3,fair,graphdta_ki,GraphDTA_Ki,0.02557598531657723,2.5575985316577228
3,fair,graphdta_ic50,GraphDTA_IC50,0.13343542895884847,13.343542895884847
3,fair,mltle_pKd,MLTLE_pKd,0.04010578268908832,4.010578268908832
3,fair,vina_score,Vina,0.19935294783543384,19.935294783543384
3,fair,boltz_affinity,Boltz_affinity,0.19846712115615092,19.84671211561509
3,fair,tankbind_affinity,TankBind,0.19222218916764128,19.222218916764128
3,fair,drugban_affinity,DrugBAN,0.15819085939001062,15.819085939001063
3,fair,moltrans_affinity,MolTrans,0.02594102477059172,2.594102477059172
4,fair,graphdta_kd,GraphDTA_Kd,0.027974261427853333,2.797426142785333
4,fair,graphdta_ki,GraphDTA_Ki,0.026732362039464438,2.673236203946444
4,fair,graphdta_ic50,GraphDTA_IC50,0.2185722029891219,21.85722029891219
4,fair,mltle_pKd,MLTLE_pKd,0.05196503070087183,5.196503070087183
4,fair,vina_score,Vina,0.17728822070676423,17.728822070676422
4,fair,boltz_affinity,Boltz_affinity,0.21806148525508212,21.806148525508213
4,fair,tankbind_affinity,TankBind,0.11595697122662267,11.595697122662267
4,fair,drugban_affinity,DrugBAN,0.1352556737507789,13.525567375077891
4,fair,moltrans_affinity,MolTrans,0.02819379190344047,2.8193791903440473
5,fair,graphdta_kd,GraphDTA_Kd,0.023913518418945977,2.391351841894598
5,fair,graphdta_ki,GraphDTA_Ki,0.023719916321061626,2.3719916321061625
5,fair,graphdta_ic50,GraphDTA_IC50,0.18407692063917164,18.407692063917164
5,fair,mltle_pKd,MLTLE_pKd,0.04124419727488674,4.124419727488674
5,fair,vina_score,Vina,0.18912927024234527,18.912927024234527
5,fair,boltz_affinity,Boltz_affinity,0.18946227894339726,18.946227894339724
5,fair,tankbind_affinity,TankBind,0.18849357683248655,18.849357683248655
5,fair,drugban_affinity,DrugBAN,0.13609900649173318,13.609900649173317
5,fair,moltrans_affinity,MolTrans,0.023861314835971696,2.3861314835971696
