source,smiles,meta_score,pval,pval_weighted,pval_unweighted,selected,pu_label
initial_370,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)C(C)C1O,0.8178082859743514,0.000366568914956,0.0090960807580968,0.000366568914956,False,1
initial_370,CCn1c(C(=O)NCCO)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,0.8176893220193648,0.000366568914956,0.0046671851960894,0.000366568914956,False,1
G2,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(C)(O)C(=O)N2C)CC(O)CC1O,0.8170763535561476,0.000366568914956,0.0064920347208956,0.000366568914956,True,-1
G3,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CCC(C)(C)O)CC1O,0.8164070640167578,0.000366568914956,0.0048874044995551,0.000366568914956,True,-1
initial_370,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)C[C@H](OC)[C@@H]23)C[C@@H](O)C[C@@H]1O,0.8159057032576706,0.000366568914956,0.0090960807580968,0.000366568914956,False,1
G2,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CCC)CC(O)C(OCCCO)C1O,0.8157548592087411,0.000366568914956,0.00642174413917,0.000366568914956,True,-1
initial_370,CCC(CC)(c1ccc(OC[C@@H](O)CO)cc1)c1ccc(OC[C@H](O)C(C)(C)C)cc1,0.8155847112991557,0.000366568914956,0.0059508160530132,0.000366568914956,False,1
initial_370,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@]2(C)C[C@H](CC(C)(C)O)CO2)C[C@@H](O)C[C@@H]1O,0.8155684843494386,0.000366568914956,0.0064181376106414,0.000366568914956,False,1
initial_370,C[C@H](CCCC(C)(C)O)[C@@H]1CCCC[C@H]2/C(=C/C=C3C[C@@H](O)C(=CCCO)[C@H](O)C3)CCC[C@@]21C,0.8148858304301512,0.000366568914956,0.0040490925414969,0.000366568914956,False,1
initial_370,CCC(CC)(c1ccc(NCC(=O)C(C)(C)C)c(C)c1)c1ccc(OCC(=O)C(C)(C)C)c(C)c1,0.8134998799091671,0.000366568914956,0.0090960807580968,0.000366568914956,False,1
G2,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC(O)C(C)(C)O)CC1O,0.8114674498013883,0.000366568914956,0.0090960807580968,0.000366568914956,True,-1
G2,CCC(CC)(c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)c1ccc(OCC(O)C(C)(C)C)c(C)c1,0.8114467001614923,0.000366568914956,0.0024997113630151,0.000366568914956,True,-1
initial_370,CCC(CC)(c1ccc(C#CC(O)(C(F)(F)F)C(F)(F)F)c(C)c1)c1ccc(OC[C@@H](O)CCC(=O)O)c(C)c1,0.8113831528253879,0.000366568914956,0.0039449975353797,0.000366568914956,False,1
initial_370,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)c4ccc(C(C)(C)O)o4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,0.8110993062471645,0.000366568914956,0.0070699251414529,0.000366568914956,False,1
initial_370,CCn1c(C(=O)NCCN(C)C)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,0.8108752150220682,0.000366568914956,0.0029002584251771,0.000366568914956,False,1
